storm_id,usa_atcf_id,geoid,date,vmax_sust,vmax_gust,sust_dur,gust_dur
Harvey-2017,AL092017,22017020600,2017-08-30 11:45:00,9.059825691114137,13.499140279760063,0,0
Harvey-2017,AL092017,22017020700,2017-08-30 11:45:00,9.081502934294846,13.531439372099321,0,0
Harvey-2017,AL092017,22017021000,2017-08-30 11:45:00,9.15690856236246,13.643793757920065,0,0
Harvey-2017,AL092017,22017021100,2017-08-30 11:45:00,9.132204722689215,13.60698503680693,0,0
Harvey-2017,AL092017,22017021200,2017-08-30 11:45:00,9.163507405028504,13.653626033492472,0,0
Harvey-2017,AL092017,22017021300,2017-08-30 11:45:00,9.146665579390229,13.62853171329144,0,0
Harvey-2017,AL092017,22017021400,2017-08-30 11:45:00,9.175218941863067,13.67107622337597,0,0
Harvey-2017,AL092017,22017021500,2017-08-30 11:45:00,9.206109361198694,13.717102948186053,0,0
Harvey-2017,AL092017,22017021600,2017-08-30 11:45:00,9.203001742085506,13.712472595707405,0,0
Harvey-2017,AL092017,22017021700,2017-08-30 11:45:00,9.189118036710783,13.691785874699066,0,0
Harvey-2017,AL092017,22017021800,2017-08-30 11:45:00,9.149308199850454,13.632469217777176,0,0
Harvey-2017,AL092017,22017021900,2017-08-30 11:45:00,9.107648878623566,13.570396829149113,0,0
Harvey-2017,AL092017,22017022000,2017-08-30 11:45:00,9.085782581794989,13.537816046874534,0,0
Harvey-2017,AL092017,22017022100,2017-08-30 11:45:00,9.120596248548823,13.589688410337747,0,0
Harvey-2017,AL092017,22017022200,2017-08-30 11:45:00,9.166482685038932,13.65805920070801,0,0
Harvey-2017,AL092017,22017022300,2017-08-30 11:45:00,9.174098694496777,13.669407054800198,0,0
Harvey-2017,AL092017,22017022400,2017-08-30 11:45:00,9.226350249520896,13.747261871786135,0,0
Harvey-2017,AL092017,22017022500,2017-08-30 11:45:00,9.234375169764553,13.759219002949184,0,0
Harvey-2017,AL092017,22017022600,2017-08-30 11:45:00,9.245792195337167,13.776230371052378,0,0
Harvey-2017,AL092017,22017022700,2017-08-30 11:45:00,9.25231590314051,13.78595069567936,0,0
Harvey-2017,AL092017,22017022800,2017-08-30 11:45:00,9.248609364992376,13.78042795383864,0,0
Harvey-2017,AL092017,22017022900,2017-08-30 11:45:00,9.229683593396,13.752228554160041,0,0
Harvey-2017,AL092017,22017023000,2017-08-30 11:45:00,9.296169352365212,13.851292335024166,0,0
Harvey-2017,AL092017,22017023100,2017-08-30 11:45:00,9.308996953062243,13.870405460062742,0,0
Harvey-2017,AL092017,22017023200,2017-08-30 11:45:00,9.292607329048707,13.845984920282573,0,0
Harvey-2017,AL092017,22017023300,2017-08-30 11:45:00,9.286491657260662,13.836872569318386,0,0
Harvey-2017,AL092017,22017023400,2017-08-30 11:45:00,9.291518440789126,13.844362476775798,0,0
Harvey-2017,AL092017,22017023500,2017-08-30 11:45:00,9.247292100809908,13.778465230206763,0,0
Harvey-2017,AL092017,22017023600,2017-08-30 11:45:00,9.222078305163715,13.740896674693934,0,0
Harvey-2017,AL092017,22017023700,2017-08-30 11:45:00,9.336814319406916,13.911853335916303,0,0
Harvey-2017,AL092017,22017023800,2017-08-30 11:45:00,9.360954303240039,13.947821911827658,0,0
Harvey-2017,AL092017,22017023901,2017-08-30 11:45:00,9.41188501519988,14.023708672647821,0,0
Harvey-2017,AL092017,22017023903,2017-08-30 11:45:00,9.469570602451308,14.109660197652449,0,0
Harvey-2017,AL092017,22017023904,2017-08-30 11:45:00,9.3613848369375,13.948463407036876,0,0
Harvey-2017,AL092017,22017023905,2017-08-30 11:45:00,9.42282616560291,14.040010986748335,0,0
Harvey-2017,AL092017,22017024000,2017-08-30 11:45:00,9.610740246013037,14.320002966559425,0,0
Harvey-2017,AL092017,22017024102,2017-08-30 11:45:00,9.602271852673214,14.307385060483089,0,0
Harvey-2017,AL092017,22017024104,2017-08-30 11:45:00,9.398481936244826,14.003738085004791,0,0
Harvey-2017,AL092017,22017024106,2017-08-30 11:45:00,9.438403996950731,14.063221955456589,0,0
Harvey-2017,AL092017,22017024107,2017-08-30 11:45:00,9.384015878156548,13.982183658453257,0,0
Harvey-2017,AL092017,22017024108,2017-08-30 11:45:00,9.475701709459804,14.118795547095107,0,0
Harvey-2017,AL092017,22017024109,2017-08-30 11:45:00,9.47735072570895,14.121252581306337,0,0
Harvey-2017,AL092017,22017024201,2017-08-30 11:45:00,9.342576577791329,13.92043910090908,0,0
Harvey-2017,AL092017,22017024202,2017-08-30 11:45:00,9.536851040928216,14.209908050983042,0,0
Harvey-2017,AL092017,22017024203,2017-08-30 11:30:00,9.758187564475461,14.539699471068438,0,0
Harvey-2017,AL092017,22017024301,2017-08-30 11:45:00,9.144689141249925,13.625586820462388,0,0
