storm_id,usa_atcf_id,geoid,DATE,PRCPpred
Matthew-2016,AL142016,37039930500,2016-09-23,0
Matthew-2016,AL142016,37039930601,2016-09-23,0
Matthew-2016,AL142016,37039930602,2016-09-23,0
Matthew-2016,AL142016,37041930101,2016-09-23,29.481150539528716
Matthew-2016,AL142016,37041930102,2016-09-23,28.87329002309532
Matthew-2016,AL142016,37041930200,2016-09-23,22.459364995480108
Matthew-2016,AL142016,37043950100,2016-09-23,0
Matthew-2016,AL142016,37043950200,2016-09-23,0
Matthew-2016,AL142016,37045950101,2016-09-23,1.4159427028728797
Matthew-2016,AL142016,37045950102,2016-09-23,2.719761570073275
Matthew-2016,AL142016,37045950200,2016-09-23,1.9018440517607467
Matthew-2016,AL142016,37045950301,2016-09-23,2.449594600226684
Matthew-2016,AL142016,37045950302,2016-09-23,3.0595954167119808
Matthew-2016,AL142016,37045950400,2016-09-23,1.938720774782353
Matthew-2016,AL142016,37045950500,2016-09-23,3.866242583076465
Matthew-2016,AL142016,37045950601,2016-09-23,2.516716334789312
Matthew-2016,AL142016,37045950602,2016-09-23,1.8474235719134764
Matthew-2016,AL142016,37045950700,2016-09-23,2.927436618377042
Matthew-2016,AL142016,37045950800,2016-09-23,2.8001472815431097
Matthew-2016,AL142016,37045950900,2016-09-23,3.226389352559995
Matthew-2016,AL142016,37045951000,2016-09-23,3.1850887149587424
Matthew-2016,AL142016,37045951100,2016-09-23,3.8994822485333183
Matthew-2016,AL142016,37045951200,2016-09-23,3.663407453586976
Matthew-2016,AL142016,37045951300,2016-09-23,4.168901934625166
Matthew-2016,AL142016,37045951400,2016-09-23,3.363281478948172
Matthew-2016,AL142016,37045951501,2016-09-23,2.7855970699877366
Matthew-2016,AL142016,37045951502,2016-09-23,2.4978484616507686
Matthew-2016,AL142016,37045951503,2016-09-23,2.8434026630830624
Matthew-2016,AL142016,37045951601,2016-09-23,2.6199190823899308
Matthew-2016,AL142016,37045951602,2016-09-23,2.7385612300335826
Matthew-2016,AL142016,37047930100,2016-09-23,132.28259029598786
Matthew-2016,AL142016,37047930200,2016-09-23,153.31020164170988
Matthew-2016,AL142016,37047930300,2016-09-23,90.21829226956623
Matthew-2016,AL142016,37047930400,2016-09-23,71.39641707280916
Matthew-2016,AL142016,37047930500,2016-09-23,53.11352226975987
Matthew-2016,AL142016,37047930600,2016-09-23,70.15634682652666
Matthew-2016,AL142016,37047930700,2016-09-23,38.20420897419384
Matthew-2016,AL142016,37047930800,2016-09-23,63.51539971789376
Matthew-2016,AL142016,37047930900,2016-09-23,57.463632191751074
Matthew-2016,AL142016,37047931000,2016-09-23,53.64633081217479
Matthew-2016,AL142016,37047931100,2016-09-23,55.501645502386744
Matthew-2016,AL142016,37047931200,2016-09-23,41.692493959871015
Matthew-2016,AL142016,37047931300,2016-09-23,177.06573842064128
Matthew-2016,AL142016,37049960101,2016-09-23,299.5710591048358
Matthew-2016,AL142016,37049960102,2016-09-23,368.5277499368425
Matthew-2016,AL142016,37049960200,2016-09-23,360.8183831481377
Matthew-2016,AL142016,37049960300,2016-09-23,292.27149127152245
Matthew-2016,AL142016,37049960401,2016-09-23,280.25525716931253
Matthew-2016,AL142016,37049960402,2016-09-23,328.07308384599946
Matthew-2016,AL142016,37049960403,2016-09-23,294.3875587444405
Matthew-2016,AL142016,37049960404,2016-09-23,258.6811467354954
Matthew-2016,AL142016,37049960500,2016-09-23,340.9387864580219
Matthew-2016,AL142016,37049960600,2016-09-23,350.81892262180696
Matthew-2016,AL142016,37049960700,2016-09-23,372.0706467492506
Matthew-2016,AL142016,37049960800,2016-09-23,404.4246641038622
Matthew-2016,AL142016,37049960900,2016-09-23,400.74605617781236
Matthew-2016,AL142016,37049961001,2016-09-23,353.35825949805496
Matthew-2016,AL142016,37049961002,2016-09-23,345.9999047205797
Matthew-2016,AL142016,37049961100,2016-09-23,263.49673907033684
Matthew-2016,AL142016,37049961201,2016-09-23,231.44735688253883
Matthew-2016,AL142016,37049961202,2016-09-23,233.90768181956065
Matthew-2016,AL142016,37049961301,2016-09-23,261.22762326743697
Matthew-2016,AL142016,37049961302,2016-09-23,274.9284628857091
Matthew-2016,AL142016,37049961303,2016-09-23,126.41705917945518
Matthew-2016,AL142016,37051000200,2016-09-23,141.48267617050706
Matthew-2016,AL142016,37051000500,2016-09-23,133.87650921786297
Matthew-2016,AL142016,37051000600,2016-09-23,127.55313441592835
