storm_id,usa_atcf_id,geoid,max_pct_out,avg_customer_hrs_out
Matthew-2016,AL142016,37179,0.012185053816046967,0.143896771037182
Matthew-2016,AL142016,37181,1,22.55677867902665
Matthew-2016,AL142016,37183,1,69.14415940972073
Matthew-2016,AL142016,37185,0.24154209284028325,5.59008654602675
Matthew-2016,AL142016,37187,1,37.11786065977351
Matthew-2016,AL142016,37189,0.07781674704077159,0.13608340640070143
Matthew-2016,AL142016,37191,1,73.48824963972952
Matthew-2016,AL142016,37193,0.13429495150460086,1.7387465804526236
Matthew-2016,AL142016,37195,0.019021434182471104,0.9750448883402536
Matthew-2016,AL142016,37197,0.0691648023862789,0.3032718120805369
Matthew-2016,AL142016,37199,0.11072664359861592,0.6737518536826496
